#summary stats forbatch processing of regression models
# timestamp: 2020-04-28 10:43:36
"ID","file_name","slope","p_val","r2"
66,"ranFile066.csv",0.364432025840232,0.0495977729449326,0.157378247831601
67,"ranFile067.csv",-0.299111862633461,0.125113829345986,0.0880844449817174
68,"ranFile068.csv",0.361624527988629,0.505771161366544,0.0770100007565891
69,"ranFile069.csv",0.0206655050835867,0.911893648720332,0.000247300016373691
70,"ranFile070.csv",0.00497831293822879,0.968760332261723,2.97797145207846e-05
71,"ranFile071.csv",0.0925222438929025,0.354339221543776,0.0104703921249043
72,"ranFile072.csv",0.0931771080738758,0.487976434367877,0.00947870751474409
73,"ranFile073.csv",-0.0535570363432571,0.738018138789022,0.00275834573956167
74,"ranFile074.csv",-0.0743772306426382,0.516612713460479,0.00534414814439279
75,"ranFile075.csv",-0.0920758020476005,0.451395367052779,0.0109515119535089
76,"ranFile076.csv",-0.0290074938835284,0.907707657053621,0.000925906995943646
77,"ranFile077.csv",0.0396792704602518,0.74783587618647,0.00153002259901937
78,"ranFile078.csv",0.0327994236826186,0.846159749938462,0.00112294369144873
79,"ranFile079.csv",0.0108796547663082,0.922336180445992,0.000116611476428803
80,"ranFile080.csv",-0.0799896267766526,0.565791458229321,0.00562109747214744
81,"ranFile081.csv",0.0702486347660926,0.495446669110725,0.00523672077714548
82,"ranFile082.csv",-0.0163180854400512,0.917584964829465,0.000278050614962674
83,"ranFile083.csv",-0.0324748768029086,0.773250649630876,0.000937582346639562
84,"ranFile094.csv",-0.0990232863692924,0.511940670007955,0.00920617798379474
85,"ranFile095.csv",0.109993009427981,0.431285681914275,0.0159569216357375
86,"ranFile096.csv",0.0238138029725997,0.84439231139881,0.000531227953930187
87,"ranFile097.csv",0.193606228038,0.257128461756968,0.0510496512319255
88,"ranFile098.csv",0.478749780619871,0.104092053930839,0.147826655766285
